ID,Name,Age,Nationality,Overall,Potential,Value,Wage,Preferred Foot,International Reputation,Weak Foot,Skill Moves,Work Rate,Body Type,Position,Jersey Number,Joined,Contract Valid Until,Height,Weight,Crossing,Finishing,HeadingAccuracy,ShortPassing,Volleys,Dribbling,Curve,FKAccuracy,LongPassing,BallControl,Acceleration,SprintSpeed,Agility,Reactions,Balance,ShotPower,Jumping,Stamina,Strength,LongShots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Marking,StandingTackle,SlidingTackle,GKDiving,GKHandling,GKKicking,GKPositioning,GKReflexes
181458,I. Perišić,29,Croatia,85,85,37500000,110000,Right,3,5,4,Medium/ Medium,Lean,LM,44,01-Sep-15,2022,6.1,176,83,79,80,81,81,84,73,75,77,85,84,88,78,81,74,84,84,89,78,79,65,69,85,79,76,80,64,52,54,6,7,10,9,6
180930,E. Džeko,32,Bosnia Herzegovina,85,85,30500000,115000,Right,3,5,2,Medium/ Medium,Lean,ST,9,01-Jul-15,2020,6.4,185,63,89,84,77,77,76,65,54,72,84,65,66,57,83,36,86,66,76,80,79,51,50,89,74,67,83,58,28,16,9,11,13,15,15
179846,S. Khedira,31,Germany,85,85,33000000,160000,Right,3,4,2,High/ High,Normal,RCM,6,01-Jul-15,2021,6.2,198,72,72,76,85,78,81,68,68,82,84,54,60,55,87,54,82,68,78,87,78,82,86,79,82,69,84,80,83,76,11,9,5,15,8
179844,Diego Costa,29,Spain,85,85,38500000,100000,Right,4,4,2,High/ Medium,Normal,LS,19,01-Jan-18,2021,6.2,190,65,87,82,65,81,77,62,59,52,83,74,76,58,85,53,83,64,76,92,74,93,40,87,74,75,83,58,39,34,11,13,12,8,11
178518,R. Nainggolan,30,Belgium,85,85,35500000,105000,Right,3,3,3,High/ High,Stocky,CAM,14,01-Jul-18,2022,5.9,170,73,75,59,84,75,80,73,68,81,85,78,73,76,87,82,84,76,93,77,86,88,86,86,76,63,84,83,86,90,11,11,14,8,11
171919,Naldo,35,Brazil,85,85,9000000,38000,Right,3,4,2,Medium/ Medium,Lean,CB,29,01-Jul-16,2020,6.6,201,45,57,94,76,60,60,52,76,70,68,60,65,46,85,36,92,45,61,83,82,72,83,53,59,60,84,86,88,85,14,10,14,8,14
170890,B. Matuidi,31,France,85,85,26000000,145000,Left,3,2,2,High/ High,Lean,LM,14,18-Aug-17,2020,5.11,165,75,64,68,83,72,78,65,52,77,79,79,77,83,84,79,78,84,94,76,70,86,86,72,76,56,82,85,84,86,8,11,5,10,14
168609,Miranda,33,Brazil,85,85,15500000,96000,Right,3,3,2,Medium/ High,Lean,CB,23,01-Jul-17,2020,6.1,172,48,43,80,70,51,67,32,39,69,73,66,69,61,81,57,70,82,65,79,41,83,85,43,58,49,81,90,90,85,12,6,10,13,12
165153,K. Benzema,30,France,85,85,37000000,240000,Right,4,4,4,Medium/ Low,Normal,ST,9,09-Jul-09,2021,6.1,179,75,81,80,83,82,83,79,73,62,86,76,76,76,83,66,81,73,75,80,75,65,22,86,85,82,79,47,15,12,13,11,5,5,7
164169,Filipe Luís,32,Brazil,85,85,21500000,81000,Left,3,3,3,High/ Medium,Lean,LB,3,28-Jul-15,2019,6,163,86,59,72,80,56,77,74,75,77,83,76,75,75,85,62,71,71,89,74,60,81,84,71,70,65,88,78,84,86,11,15,9,9,5
139720,V. Kompany,32,Belgium,85,85,22000000,170000,Right,4,3,2,Medium/ High,Normal,CB,4,22-Aug-08,2019,6.3,187,61,45,84,73,46,63,61,52,66,70,52,59,57,87,41,75,72,66,87,55,87,82,41,59,63,81,87,85,84,10,9,5,8,6
120533,Pepe,35,Portugal,85,85,9000000,57000,Right,4,3,2,Medium/ High,Lean,RCB,3,04-Jul-17,2019,6.2,179,46,46,80,70,23,58,44,47,61,62,65,70,63,83,49,63,76,60,86,56,94,85,40,48,57,79,86,85,82,8,15,5,9,10
41236,Z. Ibrahimović,36,Sweden,85,85,14000000,15000,Right,5,4,5,Medium/ Low,Normal,RS,9,23-Mar-18,2022,6.5,209,73,86,83,79,86,79,82,82,73,84,58,59,75,82,39,90,68,61,86,82,84,20,85,79,89,90,28,37,24,13,15,10,9,12
220793,D. Sánchez,22,Colombia,84,88,34000000,105000,Right,2,3,2,Medium/ High,Normal,RCB,23,26-Aug-17,2024,6.2,174,36,40,80,77,28,63,30,27,67,73,72,79,60,80,55,66,73,76,83,44,87,82,34,49,44,75,84,85,88,9,7,10,6,15
216460,J. Giménez,23,Uruguay,84,88,34000000,63000,Right,2,3,2,Medium/ High,Normal,RCB,24,01-Jul-13,2023,6.1,176,47,37,81,68,30,47,36,44,58,56,69,70,56,76,43,72,92,67,85,48,89,85,24,27,38,73,88,86,87,9,11,7,10,15
212462,Alex Telles,25,Brazil,84,87,32000000,22000,Left,3,2,3,High/ Medium,Lean,LB,13,13-Jul-16,2021,5.11,157,89,65,74,83,67,82,87,79,86,82,84,85,73,83,70,80,81,92,68,75,78,80,76,74,68,80,80,81,79,13,8,12,11,14
212218,A. Laporte,24,France,84,88,34000000,135000,Left,2,3,2,Medium/ Medium,Normal,LCB,14,30-Jan-18,2023,6.2,187,58,45,85,76,40,59,61,69,78,73,62,66,45,83,55,68,75,67,82,47,75,85,54,57,44,77,85,86,87,10,11,5,14,5
212198,Bruno Fernandes,23,Portugal,84,88,40500000,22000,Right,2,3,4,High/ Medium,Lean,LCM,8,01-Jul-17,2023,5.1,152,84,73,58,85,84,83,85,81,82,85,79,76,77,84,78,87,72,89,67,88,65,70,79,86,81,83,63,66,53,12,14,15,8,14
212190,N. Süle,22,Germany,84,90,36500000,84000,Right,2,3,2,Medium/ Medium,Stocky,CB,15,01-Jul-17,2022,6.5,214,30,20,86,78,31,42,28,30,63,63,52,84,33,79,33,77,38,65,94,62,82,82,26,30,32,72,82,85,83,15,7,14,7,15
211300,A. Martial,22,France,84,90,42500000,165000,Right,3,3,4,Medium/ Medium,Normal,LW,11,01-Sep-15,2019,6,168,76,84,69,77,74,87,84,54,60,86,88,89,85,81,81,84,74,75,75,80,58,42,83,73,81,79,38,39,36,9,8,8,15,11
211117,D. Alli,22,England,84,90,42500000,115000,Right,3,3,4,High/ High,Lean,LCM,20,02-Feb-15,2024,6.2,176,69,83,77,85,79,83,75,68,80,85,73,76,76,85,62,78,67,90,71,80,84,74,86,85,74,86,70,70,63,7,6,9,11,8
209499,Fabinho,24,Brazil,84,88,34000000,120000,Right,3,2,3,Medium/ Medium,Lean,CDM,3,01-Jul-18,2023,6.2,172,79,66,75,83,47,76,71,53,78,82,69,72,69,83,67,78,75,92,79,65,85,84,70,75,91,84,83,86,84,13,12,6,8,8
207865,Marquinhos,24,Brazil,84,89,35500000,90000,Right,3,3,2,Medium/ Medium,Lean,LDM,5,19-Jul-13,2022,6,165,72,33,80,81,31,59,49,32,78,76,73,76,69,81,68,53,86,75,74,35,80,84,46,51,31,79,85,87,87,6,6,12,10,13
207566,William Carvalho,26,Portugal,84,86,31500000,38000,Right,3,4,3,Medium/ Medium,Normal,CDM,14,13-Jul-18,2023,6.2,183,68,52,73,84,50,80,79,50,86,79,49,53,51,75,51,59,69,84,90,55,75,84,64,83,60,89,84,85,68,6,6,5,14,14
205498,Jorginho,26,Italy,84,87,38000000,155000,Right,2,3,3,Medium/ Medium,Lean,CM,8,16-Jul-18,2023,5.11,148,75,57,56,89,71,82,75,76,87,85,75,69,80,83,73,71,58,79,66,62,79,78,72,87,84,79,63,78,70,14,7,13,14,8
204970,F. Thauvin,25,France,84,87,39000000,72000,Left,2,3,4,High/ Medium,Normal,RM,20,01-Jul-17,2021,5.1,154,83,81,75,83,74,85,86,72,76,86,87,80,86,83,71,83,76,83,66,82,56,42,83,80,74,82,46,29,31,8,11,14,10,9
204963,Carvajal,26,Spain,84,87,31500000,185000,Right,3,3,3,High/ High,Stocky,RB,2,05-Jul-13,2022,5.8,161,83,41,70,81,34,76,72,47,71,83,79,84,81,82,79,64,76,84,74,36,81,83,61,57,45,77,83,83,85,13,13,15,9,15
202556,M. Depay,24,Netherlands,84,89,42000000,93000,Right,3,3,5,High/ Low,Stocky,ST,10,20-Jan-17,2021,5.9,172,79,79,65,80,74,85,85,88,74,85,87,87,82,79,79,87,74,79,80,81,76,28,83,82,75,79,29,31,20,8,14,6,12,10
200104,H. Son,25,Korea Republic,84,85,37000000,125000,Right,3,5,4,High/ High,Lean,LM,7,28-Aug-15,2023,6,143,78,85,65,79,79,88,81,70,64,85,88,87,82,84,76,86,63,85,63,88,60,39,85,80,71,82,48,34,33,11,13,13,6,10
199482,A. Lopes,27,Portugal,84,86,25000000,72000,Left,2,2,1,Medium/ Medium,Normal,GK,1,01-Jul-11,2020,6,179,19,18,16,32,13,15,15,14,31,21,63,64,67,84,62,20,82,36,73,18,43,25,9,48,16,65,13,15,13,86,80,75,81,88
198176,S. de Vrij,26,Netherlands,84,86,31500000,88000,Right,3,4,2,Medium/ High,Normal,CB,14,01-Jul-18,2023,6.2,172,49,25,80,71,27,63,45,16,71,71,67,69,61,80,59,65,76,66,80,60,78,87,32,59,41,82,88,87,83,8,10,7,14,13
198009,M. Perin,25,Italy,84,89,29500000,105000,Right,2,3,1,Medium/ Medium,Lean,GK,22,01-Jul-18,2022,6.2,170,11,11,12,33,19,19,15,13,31,23,57,56,70,79,30,23,75,30,52,17,25,19,12,44,21,65,20,12,19,81,85,71,79,90
193082,J. Cuadrado,30,Colombia,84,84,29500000,150000,Right,3,3,5,High/ Medium,Lean,RAM,11,02-Feb-15,2020,5.1,159,80,67,58,80,70,90,78,69,69,85,89,93,91,80,82,84,75,78,61,80,78,62,78,76,65,80,63,70,74,5,5,13,6,9
192629,Iago Aspas,30,Spain,84,84,30000000,45000,Left,2,3,3,High/ High,Lean,ST,17,01-Jul-15,2022,5.9,148,80,88,78,79,83,86,80,76,64,85,85,78,87,85,74,79,68,75,60,82,63,39,86,75,82,85,39,21,18,12,16,9,12,13
192563,B. Leno,26,Germany,84,87,27000000,115000,Right,3,4,1,Medium/ Medium,Normal,GK,12,01-Jul-18,2023,6.3,183,9,9,13,45,10,16,9,8,40,22,46,52,52,80,44,23,73,43,68,14,28,22,7,54,23,66,27,15,18,84,82,75,85,82
191202,N. Matić,29,Serbia,84,84,24000000,165000,Left,3,3,3,Medium/ High,Lean,CDM,31,31-Jul-17,2020,6.4,187,71,64,74,84,73,80,72,67,83,79,52,59,44,83,50,83,67,84,85,75,80,86,69,73,64,84,83,84,75,7,15,12,14,9
190941,L. Hrádecký,28,Finland,84,84,22000000,74000,Right,2,3,1,Medium/ Medium,Lean,GK,1,01-Jul-18,2023,6.4,187,11,11,11,15,9,10,11,15,20,20,38,44,43,83,39,14,69,34,55,14,31,18,9,53,20,48,10,10,13,85,79,68,82,88
190584,Illarramendi,28,Spain,84,84,31000000,51000,Right,2,3,4,Medium/ High,Normal,RDM,4,26-Aug-15,2023,5.1,165,68,72,51,86,58,78,76,68,82,83,66,57,71,84,75,69,63,77,68,76,76,87,79,86,50,79,69,83,80,15,7,11,14,12
188377,K. Walker,28,England,84,84,24500000,165000,Right,3,2,2,High/ High,Normal,RB,2,14-Jul-17,2022,6,154,81,51,74,78,57,79,76,71,67,78,86,93,67,83,72,86,83,89,75,69,78,81,67,69,63,75,78,84,83,12,6,16,15,8
186942,I. Gündoğan,27,Germany,84,84,32000000,175000,Right,3,4,4,High/ Medium,Normal,CM,21,01-Jul-16,2020,5.11,176,74,73,50,88,75,85,81,74,83,86,67,68,78,85,78,77,61,69,72,73,70,77,79,86,76,87,73,68,64,11,14,5,5,13
185020,José Callejón,31,Spain,84,84,27500000,105000,Right,3,3,3,High/ High,Lean,RM,7,11-Jul-13,2020,5.1,161,82,78,65,80,84,82,73,65,51,85,88,89,85,82,80,78,73,91,55,80,54,40,88,78,62,79,64,32,32,8,5,14,11,11
183898,A. Di María,30,Argentina,84,84,29500000,125000,Left,4,2,5,High/ Medium,Lean,RM,11,06-Aug-15,2021,5.11,152,83,72,51,82,77,86,84,82,79,85,85,84,92,80,77,83,72,73,60,77,73,38,82,82,73,82,35,59,56,10,7,11,12,11
181783,M. Mandžukić,32,Croatia,84,84,25000000,160000,Right,3,3,3,High/ High,Lean,ST,17,01-Jul-15,2020,6.3,187,72,84,90,75,86,76,64,49,67,77,67,73,67,86,53,80,85,83,85,60,88,66,90,74,76,80,59,64,64,10,8,5,8,15
180403,Willian,29,Brazil,84,84,30500000,175000,Right,3,4,4,High/ High,Lean,RW,22,28-Aug-13,2020,5.9,172,76,77,31,80,59,88,82,83,77,84,91,86,89,82,79,79,41,85,60,81,44,55,80,83,70,79,43,57,51,14,12,13,7,13
178750,Sergio Asenjo,29,Spain,84,85,24000000,42000,Right,2,3,1,Medium/ Medium,Stocky,GK,1,30-Jun-14,2022,6.2,192,24,14,13,39,15,15,23,22,39,14,59,54,62,79,58,24,73,41,73,13,20,22,12,46,15,64,24,15,14,85,83,77,82,84
178562,E. Banega,30,Argentina,84,84,29000000,31000,Right,3,4,4,Medium/ Medium,Normal,CDM,10,03-Jul-17,2020,5.9,157,80,66,49,88,65,84,83,81,87,86,68,64,79,77,83,74,57,74,67,78,73,76,75,88,78,80,75,69,64,13,8,7,7,10
177413,A. Witsel,29,Belgium,84,84,24000000,77000,Right,3,4,4,Medium/ Medium,Lean,LCM,6,17-Aug-18,2022,6.2,179,69,71,80,89,77,78,69,68,79,84,67,74,78,84,60,78,76,86,82,74,82,80,75,79,81,89,80,79,85,5,7,7,10,7
177388,D. Payet,31,France,84,84,27500000,75000,Right,3,4,4,High/ Low,Normal,CAM,18,30-Jan-17,2021,5.9,170,87,78,59,84,77,86,90,84,80,90,75,72,79,75,80,80,48,73,72,82,57,37,79,87,74,82,32,36,39,11,15,9,14,12
176769,Jonas,34,Brazil,84,84,16500000,25000,Right,3,5,3,High/ Medium,Lean,ST,10,12-Sep-14,2020,5.11,163,70,88,84,76,85,84,85,77,75,88,65,64,77,85,69,84,69,66,63,85,61,34,87,83,84,87,31,36,25,12,11,7,8,5
172879,Sokratis,30,Greece,84,84,23000000,140000,Right,3,2,2,Medium/ High,Normal,RCB,19,02-Jul-18,2021,6.1,187,47,44,85,60,46,58,29,35,51,58,64,73,60,81,64,77,86,69,86,48,88,77,49,45,24,82,85,87,85,6,8,5,12,5
167628,S. Ruffier,31,France,84,84,19000000,41000,Right,3,3,1,Medium/ Medium,Stocky,GK,16,11-Jul-11,2021,6.2,205,11,11,12,33,13,12,17,12,34,15,45,50,51,78,55,21,72,37,76,11,31,25,12,49,25,66,13,12,11,82,84,77,85,82
167397,Falcao,32,Colombia,84,84,25000000,115000,Right,3,4,3,High/ Medium,Normal,RS,9,01-Jul-13,2020,5.1,159,55,86,89,79,84,75,83,73,58,82,69,66,76,85,75,79,91,68,75,80,75,41,88,70,81,87,39,42,19,10,13,6,9,5
163587,K. Schmeichel,31,Denmark,84,84,19000000,78000,Right,2,3,1,Medium/ Medium,Stocky,GK,1,01-Jun-11,2023,6.2,196,18,12,16,44,15,12,13,15,46,40,59,60,62,81,47,36,60,34,64,14,35,20,13,59,26,67,14,14,13,82,77,82,80,88
157481,Raúl Albiol,32,Spain,84,84,18000000,88000,Right,3,3,2,Low/ High,Lean,RCB,33,21-Jul-13,2021,6.3,181,38,27,77,74,31,59,53,45,72,71,54,53,53,82,56,65,77,55,82,53,81,86,30,57,37,75,89,87,85,8,6,5,9,8
143076,A. Gómez,30,Argentina,84,84,30000000,53000,Right,3,4,4,High/ Medium,Normal,LS,10,02-Sep-14,2022,5.5,150,82,76,38,82,72,89,79,79,74,87,94,86,92,83,94,76,70,75,48,79,56,40,81,85,72,84,50,30,34,8,11,12,9,6
137186,A. Barzagli,37,Italy,84,84,4200000,95000,Right,3,3,2,Low/ High,Normal,CB,15,01-Jan-11,2019,6.2,192,40,21,72,65,35,64,50,31,65,65,61,77,52,80,64,54,81,53,83,39,66,90,28,62,60,88,94,90,82,4,2,4,2,4
20775,Quaresma,34,Portugal,84,84,15500000,80000,Right,3,4,5,High/ Low,Normal,RM,7,22-Jul-15,2020,5.9,148,92,67,41,79,80,89,94,73,75,88,84,82,91,78,84,79,63,65,55,80,74,24,78,84,74,80,29,17,13,12,14,10,5,15
9014,A. Robben,34,Netherlands,84,84,15500000,110000,Left,4,2,4,High/ Low,Normal,RM,10,28-Aug-09,2019,5.11,176,80,85,51,82,86,89,90,81,71,88,83,76,87,85,90,86,60,64,67,86,47,37,84,80,78,85,30,26,26,10,8,11,5,15
231443,O. Dembélé,21,France,83,92,40000000,155000,Left,3,5,4,High/ Low,Lean,RW,11,28-Aug-17,2022,5.1,148,78,78,43,78,76,90,78,64,70,83,93,92,90,82,85,83,59,73,46,70,54,36,79,84,75,75,42,30,33,6,6,14,10,13
230666,Gabriel Jesus,21,Brazil,83,92,41000000,130000,Right,2,3,4,High/ High,Normal,ST,33,03-Aug-16,2023,5.9,161,66,84,74,76,72,86,76,54,66,85,87,85,92,86,91,78,77,84,68,73,73,32,88,77,78,82,53,23,19,13,8,6,6,15
230481,Ronaldo Cabrais,26,Brazil,83,83,28000000,51000,Right,1,4,4,High/ Medium,Normal,RW,7,01-Jan-18,2021,5.1,165,83,74,64,83,76,85,86,78,82,83,88,87,85,84,76,82,64,86,70,78,62,40,82,83,77,81,24,35,33,12,12,13,15,13
230375,Josué Chiamulera,26,Brazil,83,83,22500000,43000,Right,1,3,2,Medium/ Medium,Normal,LCB,4,01-Jan-18,2021,6.1,176,40,38,83,74,44,56,45,49,61,70,83,78,77,85,68,53,69,76,73,41,88,84,38,42,56,71,85,87,82,16,15,13,15,10
230294,Louri Beretta,26,Brazil,83,83,28500000,60000,Right,1,3,4,High/ Low,Normal,ST,9,01-Jan-18,2021,6.2,183,56,85,83,73,82,75,59,67,47,74,79,83,55,84,55,85,84,56,87,82,65,32,83,58,77,79,26,27,24,8,11,20,19,20
225850,P. Kimpembe,22,France,83,89,30500000,82000,Left,2,3,3,High/ High,Normal,LCB,3,01-Jul-15,2023,6.2,176,62,31,79,79,33,58,50,32,75,78,75,78,74,79,65,55,77,80,84,39,85,83,39,60,50,80,80,83,83,7,8,14,15,9
220971,N. Keïta,23,Guinea,83,88,34000000,120000,Right,2,4,4,High/ Medium,Lean,CM,8,01-Jul-18,2023,5.8,141,62,74,42,88,71,88,64,70,78,88,78,60,89,82,90,76,53,82,58,73,78,75,74,81,58,79,68,62,61,7,14,15,14,9
219683,C. Tolisso,23,France,83,88,34000000,85000,Right,2,3,3,High/ Medium,Normal,CM,24,01-Jul-17,2022,5.11,179,67,75,82,84,62,77,66,73,86,81,75,66,75,83,74,82,90,87,77,81,81,76,79,80,70,74,75,78,71,7,10,14,9,14
213565,T. Lemar,22,France,83,89,35500000,64000,Left,3,2,4,High/ Medium,Lean,LM,8,01-Jul-18,2023,5.7,137,83,75,54,84,78,85,85,81,75,86,86,84,87,80,86,79,71,79,63,76,63,66,77,85,68,80,55,59,63,11,15,13,7,14
213345,K. Coman,22,France,83,87,34000000,85000,Right,2,3,5,Medium/ Low,Lean,LM,29,30-Aug-15,2023,5.1,157,81,76,52,77,77,88,84,70,63,83,95,93,87,81,84,77,75,76,61,73,36,23,79,75,70,75,29,17,15,5,3,5,3,5
213331,J. Tah,22,Germany,83,88,29500000,67000,Right,2,4,2,Medium/ Medium,Stocky,CB,20,16-Jul-15,2023,6.5,214,35,20,80,74,24,55,30,27,69,64,64,77,48,82,44,44,72,63,93,25,76,80,27,61,38,75,80,88,84,11,8,7,9,14
212523,Anderson Talisca,24,Brazil,83,90,36500000,18000,Left,2,4,4,High/ Medium,Normal,CAM,24,,2018,6.3,176,78,80,77,81,76,82,86,87,79,84,77,76,76,79,65,84,58,76,72,88,67,58,86,81,71,74,55,62,42,13,11,13,12,10
212188,T. Werner,22,Germany,83,87,34500000,70000,Right,3,4,3,High/ Medium,Normal,RW,9,01-Jul-16,2020,5.11,165,69,87,76,77,82,83,62,56,55,84,93,93,81,86,76,74,78,83,59,67,63,37,85,61,72,74,39,20,19,9,9,8,15,9
210008,A. Rabiot,23,France,83,87,33000000,91000,Left,2,3,3,High/ Medium,Lean,CM,25,01-Jul-12,2019,6.4,176,70,69,77,85,72,79,73,59,83,83,73,74,79,83,72,80,73,82,80,79,76,80,76,80,69,82,70,81,75,9,12,9,7,15
209658,L. Goretzka,23,Germany,83,88,34000000,85000,Right,3,4,3,High/ High,Lean,CM,14,01-Jul-18,2022,6.2,174,75,72,75,84,68,81,76,75,79,83,84,79,76,83,70,77,67,86,70,78,80,83,77,82,60,80,70,79,78,13,8,15,11,9
208808,Q. Promes,26,Netherlands,83,84,30500000,28000,Right,2,4,5,High/ Low,Lean,RM,9,31-Aug-18,2023,5.9,159,79,86,60,78,69,84,75,76,73,82,90,91,87,82,79,82,82,83,61,83,60,33,79,81,74,78,36,30,32,10,13,6,7,13
208670,H. Ziyech,25,Morocco,83,86,32500000,28000,Left,3,2,4,High/ High,Lean,RAM,22,30-Aug-16,2021,5.11,143,84,68,53,86,77,83,90,78,89,83,76,74,85,82,78,80,38,86,59,75,71,62,75,88,73,83,52,66,36,11,7,11,8,14
208618,Lucas Vázquez,27,Spain,83,83,27000000,205000,Right,2,4,4,High/ High,Normal,RW,17,02-Jul-15,2021,5.8,154,86,73,52,83,54,82,82,75,75,83,84,79,79,85,84,82,68,90,57,80,65,44,81,83,56,75,42,50,44,9,16,9,9,7
208418,Y. Carrasco,24,Belgium,83,86,33000000,20000,Right,3,4,4,High/ Medium,Lean,LM,10,26-Feb-18,2021,5.11,161,78,79,53,77,68,88,81,78,71,87,89,87,88,83,71,84,68,74,59,75,61,18,81,71,74,75,58,39,26,9,11,9,10,10
208093,Gerard Moreno,26,Spain,83,85,32000000,53000,Left,1,4,4,High/ Medium,Lean,LS,7,02-Jul-18,2023,5.11,170,61,83,80,78,79,78,71,56,56,81,77,80,70,82,69,81,72,72,74,77,55,40,83,58,73,72,43,41,41,15,12,7,12,10
207863,Felipe,29,Brazil,83,83,20000000,22000,Right,3,3,2,Medium/ High,Normal,RCB,28,01-Jul-16,2021,6.3,190,45,39,81,74,44,57,32,30,67,62,60,67,52,77,57,46,90,78,86,41,92,81,34,50,47,75,85,85,79,9,11,14,9,7
207410,M. Kovačić,24,Croatia,83,89,35000000,165000,Right,3,4,4,High/ High,Normal,LCM,17,,2019,5.9,172,73,62,42,87,76,88,78,68,82,89,84,74,81,70,85,79,63,82,65,75,77,78,69,88,59,72,69,75,63,9,5,6,7,7
206585,Kepa,23,Spain,83,91,28500000,84000,Right,1,4,1,Medium/ Medium,Lean,GK,13,08-Aug-18,2025,6.1,187,25,11,17,32,18,10,25,19,36,16,34,33,41,79,39,25,71,37,51,14,18,21,15,55,24,63,19,18,16,84,80,76,80,84
206545,Manu Trigueros,26,Spain,83,84,30000000,49000,Right,2,4,4,Medium/ Medium,Lean,RCM,14,01-Jul-11,2022,5.1,165,72,71,74,86,63,80,80,69,83,83,68,65,76,82,72,81,77,77,63,80,71,69,77,84,65,73,70,73,60,9,14,12,7,8
206113,S. Gnabry,22,Germany,83,88,34500000,85000,Right,2,4,4,High/ Medium,Normal,ST,6,01-Jul-17,2020,5.9,165,74,81,46,79,83,87,64,62,68,83,92,90,87,80,88,85,64,68,68,81,63,38,80,74,68,74,45,48,45,14,10,10,9,7
204935,J. Pickford,24,England,83,88,25000000,78000,Left,1,4,1,Medium/ Medium,Normal,GK,1,15-Jun-17,2024,6.1,170,17,19,15,55,20,14,18,16,55,40,53,44,55,83,55,31,72,45,70,13,30,24,18,68,41,69,16,20,12,83,78,88,81,86
204639,S. Savić,27,Montenegro,83,86,26000000,67000,Right,2,3,2,Medium/ High,Lean,CB,15,20-Jul-15,2020,6.2,174,35,34,85,72,27,47,34,28,69,68,55,61,61,82,49,43,87,58,77,31,83,84,29,41,37,75,86,83,84,14,13,14,13,12
203574,J. Stones,24,England,83,87,28500000,125000,Right,2,4,3,High/ Medium,Lean,RCB,5,09-Aug-16,2022,6.2,154,62,29,83,81,27,69,47,29,74,80,67,71,61,82,59,46,75,79,77,38,79,81,48,67,44,80,85,85,82,7,15,11,10,8
202651,Suso,24,Spain,83,86,33000000,115000,Left,3,3,4,High/ Medium,Lean,RW,11,17-Jan-15,2022,5.9,154,84,70,50,86,72,88,87,80,75,89,83,77,86,78,84,78,50,77,56,87,23,20,76,84,72,76,50,23,18,15,15,9,8,9
202166,J. Draxler,24,Germany,83,86,32500000,91000,Right,3,5,4,Medium/ Medium,Lean,CM,7,03-Jan-17,2021,6.2,170,83,78,65,84,84,88,78,76,79,89,78,77,80,83,75,86,75,69,66,82,48,66,79,84,63,83,39,64,44,11,13,5,13,8
201995,Felipe Anderson,25,Brazil,83,85,31500000,110000,Right,3,4,4,High/ Medium,Normal,LM,8,15-Jul-18,2022,5.9,154,79,71,44,80,68,90,71,69,74,88,93,89,89,74,88,83,38,72,53,84,67,69,73,79,53,82,47,60,54,12,10,9,5,7
200949,Lucas Moura,25,Brazil,83,84,31000000,115000,Right,3,3,4,High/ Medium,Normal,RM,27,31-Jan-18,2023,5.9,154,75,78,50,77,70,88,69,74,74,81,94,90,94,76,90,79,77,75,59,76,72,50,80,74,74,80,31,43,51,9,10,14,7,14
200888,Danilo Pereira,26,Portugal,83,86,27000000,21000,Right,3,3,3,Medium/ High,Normal,CDM,22,02-Jul-15,2022,6.2,183,50,61,78,82,55,76,48,53,79,78,63,68,58,76,60,76,67,83,89,65,85,84,69,73,52,84,83,84,75,9,7,13,14,15
200724,Nacho Fernández,28,Spain,83,85,24500000,180000,Right,2,4,2,Medium/ High,Normal,CB,12,01-Aug-10,2021,5.11,168,70,32,82,80,38,55,55,37,61,78,70,79,60,79,68,54,81,78,79,28,78,81,37,53,45,73,75,86,85,12,7,10,15,7
200316,T. Horn,25,Germany,83,87,24000000,25000,Left,2,3,1,Medium/ Medium,Normal,GK,1,01-Jul-11,2023,6.4,198,19,13,14,35,14,20,12,15,32,22,45,51,50,80,31,22,64,31,67,17,41,22,15,55,21,20,14,13,12,83,80,83,82,86
199914,Allan,27,Brazil,83,83,26500000,87000,Right,2,3,4,Medium/ High,Normal,RCM,5,22-Jul-15,2023,5.9,163,70,72,59,85,56,82,65,49,77,80,81,74,82,86,80,70,70,95,77,66,87,86,79,79,53,79,85,85,83,13,13,5,5,8
199845,F. Acerbi,30,Italy,83,83,19000000,64000,Left,2,3,3,Medium/ Medium,Normal,CB,13,11-Jul-18,2023,6.4,194,25,37,80,73,39,65,62,56,77,72,65,55,33,81,35,75,68,81,83,60,73,85,20,65,72,85,87,87,85,11,9,9,13,11
199564,Sergi Roberto,26,Spain,83,86,26500000,170000,Right,3,3,4,High/ High,Normal,RB,20,01-Jul-13,2022,5.1,150,85,63,72,86,50,78,74,60,78,83,78,79,69,80,74,65,47,85,69,66,68,81,69,83,57,76,75,83,83,14,16,11,15,10
198329,Rodrigo,27,Spain,83,84,30500000,57000,Left,2,3,4,High/ Medium,Lean,ST,9,03-Dec-14,2022,6,170,72,78,80,78,77,82,83,67,58,82,88,91,84,80,77,83,78,78,72,76,60,31,83,74,77,77,44,41,40,7,13,10,11,5
197965,Pizzi,28,Portugal,83,83,25500000,22000,Right,3,4,3,High/ Medium,Lean,LCM,21,30-Jul-13,2022,5.1,159,79,76,45,83,77,80,83,76,84,82,82,73,77,81,77,75,67,86,59,78,68,70,84,85,76,85,66,66,52,15,14,9,9,15
195365,K. Kampl,27,Slovenia,83,83,26500000,74000,Right,2,4,3,High/ High,Lean,LCM,44,31-Aug-17,2021,5.1,148,72,63,34,84,68,86,78,75,79,84,84,71,91,84,80,69,67,88,47,73,64,75,73,82,64,83,65,64,59,13,11,7,6,16
