status_id,num_reactions,num_comments,num_shares,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys,status_link,status_photo,status_status
246675545449582_1199487093501751,246,8,0,241,3,2,0,0,0,0,1,0
246675545449582_1198739810243146,225,2,0,219,6,0,0,0,0,0,1,0
246675545449582_1198573446926449,256,427,30,191,62,1,2,0,0,0,0,0
246675545449582_1198444310272696,146,1,0,142,2,2,0,0,0,0,1,0
246675545449582_1197655157018278,212,0,1,206,5,0,1,0,0,0,1,0
246675545449582_1196791003771360,229,3,0,225,4,0,0,0,0,0,1,0
246675545449582_1196036140513513,66,2,0,64,1,1,0,0,0,0,1,0
246675545449582_1196034470513680,158,0,0,157,1,0,0,0,0,0,1,0
246675545449582_1195868550530272,301,7,0,288,6,6,0,1,0,0,1,0
246675545449582_1195835127200281,88,1,0,87,1,0,0,0,0,0,0,0
246675545449582_1195826603867800,148,54,2,126,18,4,0,0,0,0,0,0
246675545449582_1194979570619170,398,11,0,390,4,4,0,0,0,0,1,0
246675545449582_1194152324035228,89,4,0,86,3,0,0,0,0,0,1,0
246675545449582_1194152114035249,151,0,0,146,3,2,0,0,0,0,1,0
246675545449582_1193948517388942,155,5,0,152,2,0,1,0,0,0,1,0
246675545449582_1193370614113399,109,13,0,104,5,0,0,0,0,0,0,0
246675545449582_1193100794140381,117,16,0,104,11,2,0,0,0,0,0,0
246675545449582_1193098504140610,112,7,0,101,11,0,0,0,0,0,0,0
246675545449582_1193082417475552,132,3,0,123,5,4,0,0,0,0,1,0
246675545449582_1193081934142267,149,3,0,142,5,2,0,0,0,0,1,0
246675545449582_1192627357521058,274,9,0,260,11,2,1,0,0,0,1,0
246675545449582_1192593007524493,195,95,5,162,30,0,3,0,0,0,0,0
246675545449582_1192139650903162,138,25,2,125,11,2,0,0,0,0,0,0
246675545449582_1191470297636764,627,266,8,519,105,2,0,1,0,0,0,0
246675545449582_1187218114728649,289,23,0,279,7,3,0,0,0,0,1,0
246675545449582_1186387618145032,209,10,0,204,4,1,0,0,0,0,1,0
246675545449582_1186230391494088,162,75,6,145,16,0,1,0,0,0,0,0
246675545449582_1185479421569185,265,11,0,259,6,0,0,0,0,0,1,0
246675545449582_1184777364972724,301,10,0,294,6,1,0,0,0,0,1,0
246675545449582_1183760258407768,213,5,0,209,4,0,0,0,0,0,1,0
246675545449582_1183759621741165,210,3,0,206,4,0,0,0,0,0,1,0
246675545449582_1182845348499259,408,11,0,393,9,6,0,0,0,0,1,0
246675545449582_1175029279280866,223,6,0,215,7,1,0,0,0,0,1,0
246675545449582_1174777059306088,359,4,0,353,5,1,0,0,0,0,1,0
246675545449582_1174655055984955,535,2,0,485,27,0,0,23,0,0,1,0
246675545449582_1173110559472738,362,10,0,354,8,0,0,0,0,0,1,0
246675545449582_1171413546309106,266,165,10,215,42,3,4,2,0,0,0,0
246675545449582_1170579266392534,156,2,0,151,5,0,0,0,0,0,1,0
246675545449582_1170378916412569,110,21,0,102,6,1,1,0,0,0,0,0
246675545449582_1170184399765354,446,6148,120,352,80,7,5,0,2,0,0,0
246675545449582_1170144596436001,102,1,0,102,0,0,0,0,0,0,0,1
246675545449582_1169554633161664,161,6,0,158,3,0,0,0,0,0,1,0
246675545449582_1169527336497727,279,8,0,273,6,0,0,0,0,0,1,0
246675545449582_1168502879933506,288,6,0,281,5,2,0,0,0,0,1,0
246675545449582_1167223483394779,230,8,0,221,8,1,0,0,0,0,1,0
246675545449582_1166277320156062,271,12,0,262,6,3,0,0,0,0,1,0
246675545449582_1166276610156133,113,2,1,107,3,2,0,1,0,0,1,0
246675545449582_1165505946899866,256,103,16,205,47,1,2,0,1,0,0,0
246675545449582_1164079123709215,306,4,0,301,3,2,0,0,0,0,1,0
246675545449582_1164073297043131,566,10,0,548,4,14,0,0,0,0,1,0
246675545449582_1164009767049484,186,1,1,184,0,2,0,0,0,0,1,0
246675545449582_1164006150383179,135,9,2,118,10,4,2,1,0,0,0,0
246675545449582_1163966020387192,174,195,3,146,18,5,4,1,0,0,0,0
246675545449582_1163738290409965,171,84,4,159,10,2,0,0,0,0,0,0
246675545449582_1163132137137247,373,8,0,365,5,3,0,0,0,0,1,0
246675545449582_1163021547148306,403,5,0,392,8,3,0,0,0,0,1,0
246675545449582_1162290423888085,139,14,0,138,1,0,0,0,0,0,1,0
246675545449582_1162103183906809,148,16,5,146,1,1,0,0,0,0,1,0
246675545449582_1159787837471677,270,8,0,265,4,1,0,0,0,0,1,0
246675545449582_1159578674159260,343,8,0,334,7,1,1,0,0,0,1,0
246675545449582_1159059407544520,254,5,0,252,2,0,0,0,0,0,1,0
246675545449582_1157109567739504,304,9,6,298,5,1,0,0,0,0,1,0
246675545449582_1156436197806841,437,6,0,433,4,0,0,0,0,0,1,0
246675545449582_1155481771235617,412,4,2,399,13,0,0,0,0,0,1,0
246675545449582_1153511178099343,183,11,0,175,6,2,0,0,0,0,1,0
246675545449582_1153045071479287,353,8,2,342,9,1,1,0,0,0,1,0
246675545449582_1152934644823663,144,14,1,142,2,0,0,0,0,0,1,0
246675545449582_1152913828159078,905,10,5,876,21,8,0,0,0,0,1,0
246675545449582_1152110821572712,151,19,2,129,18,2,1,1,0,0,0,0
246675545449582_1151900288260432,276,4,0,264,8,3,1,0,0,0,1,0
246675545449582_1151226804994447,227,3,4,218,8,1,0,0,0,0,1,0
246675545449582_1150847395032388,340,1201,47,276,55,1,6,1,1,0,0,0
246675545449582_1150804555036672,478,12,0,463,11,4,0,0,0,0,1,0
246675545449582_1150189498431511,189,22,2,185,3,1,0,0,0,0,1,0
246675545449582_1149785171805277,211,7,0,207,4,0,0,0,0,0,1,0
246675545449582_1148908718559589,296,2,0,293,3,0,0,0,0,0,1,0
246675545449582_1148872305229897,113,15,1,100,9,1,1,2,0,0,0,0
246675545449582_1148811685235959,113,2,0,109,4,0,0,0,0,0,1,0
246675545449582_1148804495236678,133,19,2,115,13,4,1,0,0,0,0,0
246675545449582_1148778498572611,223,3,0,213,5,5,0,0,0,0,1,0
246675545449582_1148294565287671,322,8,1,311,8,3,0,0,0,0,1,0
246675545449582_1148113975305730,235,3,0,230,4,0,1,0,0,0,1,0
246675545449582_1148100295307098,163,1,0,160,3,0,0,0,0,0,1,0
246675545449582_1148092638641197,373,4,3,367,5,1,0,0,0,0,1,0
246675545449582_1148031001980694,249,147,8,193,50,2,4,0,0,0,0,0
246675545449582_1148003018650159,129,2,0,123,5,1,0,0,0,0,1,0
246675545449582_1147904175326710,245,7,0,234,6,4,0,1,0,0,1,0
246675545449582_1147875258662935,272,9,0,264,6,2,0,0,0,0,1,0
246675545449582_1147854628664998,239,127,7,189,47,0,3,0,0,0,0,0
246675545449582_1147205385396589,135,9,1,131,3,1,0,0,0,0,1,0
246675545449582_1147185192065275,333,44,0,325,6,2,0,0,0,0,1,0
246675545449582_1147006065416521,96,3,0,94,2,0,0,0,0,0,1,0
246675545449582_1146994878750973,210,7,0,203,7,0,0,0,0,0,1,0
246675545449582_1146940198756441,154,72,6,124,24,3,2,1,0,0,0,0
246675545449582_1146916275425500,192,8,0,189,3,0,0,0,0,0,1,0
246675545449582_1146771785439949,152,2,0,151,1,0,0,0,0,0,1,0
246675545449582_1146305782153216,222,3,0,216,6,0,0,0,0,0,1,0
246675545449582_1146248778825583,227,1,0,223,2,2,0,0,0,0,1,0
246675545449582_1145729508877510,542,21,1,521,11,9,1,0,0,0,1,0
246675545449582_1144522998998161,279,274,15,233,42,4,0,0,0,0,0,0
246675545449582_1144499455667182,263,8,0,258,3,0,1,1,0,0,1,0
246675545449582_1140401796076948,358,5498,94,294,57,1,5,1,0,0,0,0
246675545449582_1140232509427210,65,4,1,65,0,0,0,0,0,0,0,0
246675545449582_1136992979751163,190,11,1,182,5,3,0,0,0,0,1,0
246675545449582_1135961669854294,320,4,1,309,10,1,0,0,0,0,1,0
246675545449582_1134445683339226,266,8,0,254,9,3,0,0,0,0,1,0
246675545449582_1134207113363083,452,19013,161,353,92,2,3,2,0,0,0,0
246675545449582_1133575740092887,123,23,0,114,0,0,3,6,0,0,0,1
246675545449582_1133476640102797,543,4661,178,397,136,2,6,1,1,0,0,0
246675545449582_1133027370147724,278,8,0,267,9,2,0,0,0,0,1,0
246675545449582_1132905676826560,445,432,27,315,124,2,3,0,1,0,0,0
246675545449582_1132169446900183,196,7,8,190,2,4,0,0,0,0,1,0
246675545449582_1132036880246773,607,383,52,446,159,1,0,0,1,0,0,0
246675545449582_1131998556917272,180,4,0,166,12,2,0,0,0,0,1,0
246675545449582_1131974173586377,236,8,0,228,8,0,0,0,0,0,1,0
246675545449582_1131215043662290,93,2,1,90,3,0,0,0,0,0,0,1
246675545449582_1130951013688693,48,6,0,47,1,0,0,0,0,0,0,0
246675545449582_1130936990356762,245,169,37,205,33,5,2,0,0,0,0,0
246675545449582_1127930780657383,225,12,29,222,2,1,0,0,0,0,0,1
246675545449582_1127110904072704,133,4,2,128,5,0,0,0,0,0,1,0
246675545449582_1127110410739420,170,11,2,159,11,0,0,0,0,0,1,0
246675545449582_1123561147761013,304,13,0,294,9,1,0,0,0,0,1,0
246675545449582_1123559867761141,150,5,0,148,1,1,0,0,0,0,1,0
246675545449582_1122787121171749,387,8,0,375,9,3,0,0,0,0,1,0
246675545449582_1121060898011038,564,20990,154,473,82,3,3,3,0,0,0,0
246675545449582_1117028825080912,261,36,1,256,5,0,0,0,0,0,1,0
246675545449582_1115512555232539,477,12,0,468,6,3,0,0,0,0,1,0
246675545449582_1110381239079004,154,19,7,153,1,0,0,0,0,0,1,0
246675545449582_1108612865922508,130,13,2,124,3,2,1,0,0,0,1,0
246675545449582_1106131959503932,307,0,0,294,12,0,1,0,0,0,1,0
246675545449582_1103306073119854,113,12,5,111,2,0,0,0,0,0,1,0
246675545449582_1102277329889395,77,4,2,77,0,0,0,0,0,0,1,0
246675545449582_1101125083337953,38,4,0,37,0,0,1,0,0,0,0,0
246675545449582_1099887506795044,209,9,0,206,2,0,1,0,0,0,1,0
246675545449582_1094491660667962,99,0,3,98,1,0,0,0,0,0,1,0
246675545449582_1094485160668612,119,8,2,113,5,1,0,0,0,0,0,0
246675545449582_1085847048199090,182,2,21,180,2,0,0,0,0,0,1,0
246675545449582_1083923348391460,155,1,4,148,4,0,0,3,0,0,1,0
246675545449582_1083918448391950,86,0,0,76,4,0,0,6,0,0,0,0
246675545449582_1083917665058695,124,0,0,114,4,0,0,6,0,0,0,0
246675545449582_1082633148520480,221,1,0,211,0,8,0,2,0,0,0,0
246675545449582_1082251121892016,52,0,0,52,0,0,0,0,0,0,1,0
246675545449582_1082248058558989,38,7,1,38,0,0,0,0,0,0,0,0
246675545449582_1082247548559040,2,0,37,2,0,0,0,0,0,0,1,0
246675545449582_1081853581931770,347,0,1,335,12,0,0,0,0,0,1,0
246675545449582_1081800408603754,99,0,30,97,2,0,0,0,0,0,1,0
246675545449582_1081602005290261,210,0,6,202,4,0,0,4,0,0,1,0
246675545449582_1081526181964510,178,0,0,171,7,0,0,0,0,0,1,0
246675545449582_1081469945303467,149,0,1,143,5,1,0,0,0,0,1,0
246675545449582_1080427132074415,77,0,1,73,0,0,0,4,0,0,1,0
246675545449582_1080424785407983,169,0,57,166,2,0,1,0,0,1,0,0
246675545449582_1080032308780564,237,0,0,229,2,6,0,0,0,1,0,0
246675545449582_1080023865448075,86,0,3,85,1,0,0,0,0,0,1,0
246675545449582_1080019492115179,120,0,2,119,1,0,0,0,0,0,1,0
246675545449582_1080018492115279,234,0,0,224,6,0,0,4,0,0,1,0
246675545449582_1079829918800803,280,0,1,277,3,0,0,0,0,0,1,0
246675545449582_1078953072221821,319,5,0,308,5,0,0,6,0,0,1,0
246675545449582_1078874958896299,171,0,0,162,3,0,0,6,0,0,0,0
246675545449582_1078833298900465,251,5,0,249,0,0,0,2,0,0,1,0
246675545449582_1078275115622950,135,0,0,128,4,1,0,2,0,0,0,0
246675545449582_1077385399045255,1,0,37,1,0,0,0,0,0,0,1,0
246675545449582_1077383585712103,1,0,1,1,0,0,0,0,0,0,1,0
246675545449582_1077325272384601,264,2,0,261,3,0,0,0,0,0,1,0
246675545449582_1077201065730355,218,2,5,214,0,0,0,4,0,0,1,0
246675545449582_1077094905740971,52,0,4,52,0,0,0,0,0,0,1,0
246675545449582_1077067919077003,41,0,3,39,1,0,0,1,0,0,0,0
246675545449582_1077056299078165,67,0,1,66,1,0,0,0,0,0,1,0
246675545449582_1076957332421395,266,9,1,237,1,0,0,28,0,0,1,0
246675545449582_1076888609094934,165,0,0,156,5,0,0,4,0,0,1,0
246675545449582_1076634159120379,70,0,0,66,0,0,0,4,0,0,0,0
246675545449582_1076345245815937,247,1,0,239,8,0,0,0,0,0,1,0
246675545449582_1076338039149991,379,0,0,373,3,0,0,3,0,0,1,0
246675545449582_1076173079166487,305,1,0,284,8,0,0,13,0,0,1,0
246675545449582_1076155455834916,26,0,0,23,0,3,0,0,0,0,1,0
246675545449582_1076155252501603,28,0,0,27,1,0,0,0,0,0,1,0
246675545449582_1076122922504836,37,0,0,35,2,0,0,0,0,0,1,0
246675545449582_1076108042506324,46,0,0,46,0,0,0,0,0,0,1,0
246675545449582_1075572685893193,164,2,13,150,8,0,1,5,0,0,1,0
246675545449582_1075429129240882,282,0,0,278,4,0,0,0,0,0,1,0
246675545449582_1075237065926755,61,5,0,54,0,0,0,7,0,0,0,1
246675545449582_1075235712593557,68,3,0,68,0,0,0,0,0,0,1,0
246675545449582_1075112622605866,73,1,17,66,4,0,0,3,0,0,1,0
246675545449582_1075110259272769,641,0,0,628,11,2,0,0,0,0,1,0
246675545449582_1074708499312945,122,0,0,115,7,0,0,0,0,0,1,0
246675545449582_1074394839344311,654,1,50,617,32,0,0,5,0,0,1,0
246675545449582_1074303239353471,245,2,0,239,3,0,0,3,0,0,1,0
246675545449582_1074241259359669,173,0,0,173,0,0,0,0,0,0,1,0
246675545449582_1074163336034128,64,0,1,64,0,0,0,0,0,0,1,0
246675545449582_1073903956060066,495,9,227,443,42,0,0,10,0,0,1,0
246675545449582_1073569299426865,144,0,0,137,2,0,0,5,0,0,1,0
246675545449582_1073422289441566,476,3,212,452,16,0,0,8,0,0,1,0
246675545449582_1073300169453778,4,0,41,4,0,0,0,0,0,0,1,0
246675545449582_1072987746151687,48,0,1,43,1,0,0,4,0,0,1,0
246675545449582_1072885942828534,77,1,38,76,1,0,0,0,0,0,0,1
246675545449582_1072357409548054,199,0,5,179,1,0,0,19,0,0,1,0
246675545449582_1071980006252461,43,0,1,42,1,0,0,0,0,0,0,1
246675545449582_1071923709591424,30,0,0,30,0,0,0,0,0,0,1,0
246675545449582_1071564252960703,190,1,0,168,5,0,0,17,0,0,1,0
246675545449582_1071413999642395,96,0,5,90,0,0,0,6,0,0,1,0
246675545449582_1071357919648003,295,3,10,243,1,0,0,51,0,0,1,0
246675545449582_1071143006336161,102,0,1,87,2,0,0,13,0,0,1,0
246675545449582_1070850033032125,52,0,2,46,0,0,0,6,0,0,1,0
246675545449582_1070595273057601,71,0,5,61,0,0,0,10,0,0,1,0
246675545449582_1070581736392288,95,1,2,73,1,0,0,21,0,0,1,0
246675545449582_1068848683232260,132,10,1,124,5,1,0,2,0,0,1,0
246675545449582_1068693346581127,63,14,0,63,0,0,0,0,0,0,0,0
246675545449582_1068510053266123,187,6,0,182,5,0,0,0,0,0,1,0
246675545449582_1067847033332425,124,2,0,119,3,2,0,0,0,0,1,0
246675545449582_1067041433412985,296,80,5,242,44,5,3,1,1,0,0,0
246675545449582_1066827263434402,268,46,0,231,32,3,1,0,1,0,0,0
246675545449582_1065086356941826,156,4,0,152,3,0,1,0,0,0,1,0
246675545449582_1064407067009755,148,26,0,144,4,0,0,0,0,0,1,0
246675545449582_1062454820538313,195,14,0,190,5,0,0,0,0,0,1,0
246675545449582_1058898140893981,229,7,0,220,5,4,0,0,0,0,1,0
246675545449582_1058892917561170,111,4,0,105,6,0,0,0,0,0,0,0
246675545449582_1058783620905433,169,34,1,148,17,4,0,0,0,0,0,0
246675545449582_1058108044306324,127,6,0,124,3,0,0,0,0,0,1,0
246675545449582_1057021481081647,139,27,0,125,12,2,0,0,0,0,0,0
246675545449582_1054887074628421,60,8,4,58,2,0,0,0,0,0,0,1
246675545449582_1055088081274987,109,5,1,104,5,0,0,0,0,0,0,0
246675545449582_1053183751465420,148,4,0,144,4,0,0,0,0,0,1,0
246675545449582_1053079161475879,46,3,1,44,2,0,0,0,0,1,0,0
246675545449582_1052246634892465,93,14,4,89,4,0,0,0,0,0,0,0
246675545449582_1051254241658371,164,17,1,156,7,1,0,0,0,0,1,0
246675545449582_1051128795004249,33,4,4,31,1,1,0,0,0,1,0,0
246675545449582_1049434851840310,153,19,1,147,3,2,1,0,0,0,1,0
246675545449582_1049397171844078,173,1,58,172,0,0,0,1,0,0,1,0
246675545449582_1048678488582613,168,1,1,160,6,2,0,0,0,0,1,0
246675545449582_1048642885252840,51,10,1,51,0,0,0,0,0,0,0,0
246675545449582_1047877471996048,198,4,6,193,4,0,1,0,0,0,1,0
246675545449582_1047537402030055,44,3,7,44,0,0,0,0,0,0,0,0
246675545449582_1046653318785130,43,4,12,41,1,1,0,0,0,0,0,0
246675545449582_1044143312369464,105,3,3,101,3,1,0,0,0,0,1,0
246675545449582_1043360572447738,272,5,4,265,4,3,0,0,0,0,1,0
246675545449582_1043161212467674,148,9,6,143,2,3,0,0,0,0,1,0
246675545449582_1042522515864877,91,13,14,86,2,3,0,0,0,0,1,0
246675545449582_1042124379238024,188,26,3,166,19,1,2,0,0,0,0,0
246675545449582_1039974209453041,60,3,0,56,1,3,0,0,0,0,1,0
246675545449582_1036579636459165,110,2,0,107,2,0,1,0,0,0,1,0
246675545449582_1034686953315100,101,6,0,99,1,1,0,0,0,0,0,1
246675545449582_1031915473592248,122,18,20,120,1,1,0,0,0,0,1,0
246675545449582_1031800396937089,105,4,1,102,2,1,0,0,0,0,1,0
246675545449582_1031799743603821,56,1,0,54,1,1,0,0,0,0,1,0
246675545449582_1030046490445813,219,5,0,213,6,0,0,0,0,0,1,0
246675545449582_1029459363837859,87,1,1,83,2,2,0,0,0,0,0,0
246675545449582_1028267547290374,109,3,0,105,2,2,0,0,0,0,1,0
246675545449582_1028265153957280,50,1,1,49,1,0,0,0,0,0,1,0
246675545449582_1027510307366098,173,16,0,156,17,0,0,0,0,0,0,0
246675545449582_1026592947457834,101,1,0,100,1,0,0,0,0,0,1,0
246675545449582_1025825044201291,105,8,2,97,7,0,1,0,0,0,0,0
246675545449582_1025734140877048,89,4,1,84,5,0,0,0,0,0,0,0
246675545449582_1025714330879029,101,1,2,98,2,1,0,0,0,0,1,0
246675545449582_1025714104212385,90,4,1,88,1,0,0,1,0,0,1,0
246675545449582_1025701510880311,113,27,0,102,11,0,0,0,0,0,0,0
246675545449582_1024116534372142,126,6,2,120,5,1,0,0,0,0,1,0
246675545449582_1022733124510483,441,31,2,423,13,2,3,0,0,0,1,0
246675545449582_1022047454579050,302,186,3,244,50,2,4,1,1,0,0,0
246675545449582_1021805857936543,185,40,2,171,12,2,0,0,0,0,0,0
246675545449582_1020779254705870,155,33,0,138,16,0,0,0,1,0,0,0
246675545449582_1017514555032340,177,7,1,173,2,2,0,0,0,0,1,0
246675545449582_1014868815296914,309,102,1,260,43,5,1,0,0,0,0,0
246675545449582_1013969492053513,326,2,1,319,7,0,0,0,0,0,1,0
246675545449582_1013693358747793,265,6,0,259,6,0,0,0,0,0,1,0
246675545449582_1012220412228421,199,8,1,193,4,1,1,0,0,0,1,0
246675545449582_1011553145628481,226,93,3,203,20,3,0,0,0,0,0,0
246675545449582_1011357865648009,129,5,0,127,2,0,0,0,0,0,1,0
246675545449582_1010407239076405,63,11,1,61,2,0,0,0,0,1,0,0
246675545449582_1008617842588678,185,1,0,180,3,2,0,0,0,0,1,0
246675545449582_1008142405969555,54,0,0,53,1,0,0,0,0,0,0,0
246675545449582_1007899215993874,167,4,0,164,3,0,0,0,0,0,1,0
246675545449582_1007238189393310,53,3,0,51,2,0,0,0,0,0,1,0
246675545449582_1006309482819514,352,4,0,348,3,1,0,0,0,0,1,0
246675545449582_1004846959632433,185,3,1,178,6,1,0,0,0,0,1,0
246675545449582_1004819752968487,198,30,3,152,42,0,3,0,1,0,0,0
246675545449582_1004772992973163,59,1,0,56,1,1,1,0,0,0,0,1
246675545449582_1004073969709732,49,1,0,48,1,0,0,0,0,0,0,1
246675545449582_1004062536377542,126,4,1,122,3,1,0,0,0,0,1,0
246675545449582_1004062119710917,120,1,1,117,3,0,0,0,0,0,1,0
246675545449582_1004005379716591,180,120,0,145,33,0,2,0,0,0,0,0
246675545449582_1003976043052858,85,0,0,79,5,1,0,0,0,0,0,0
246675545449582_1003389676444828,230,6,0,222,6,2,0,0,0,0,1,0
246675545449582_1002606933189769,248,52,1,206,39,2,0,0,1,0,0,0
246675545449582_1001988516584944,297,8,0,292,3,2,0,0,0,0,1,0
246675545449582_1001332629983866,158,6,0,153,4,1,0,0,0,0,1,0
246675545449582_1001261089991020,124,3,0,121,3,0,0,0,0,0,1,0
246675545449582_1001257426658053,213,1,0,208,5,0,0,0,0,0,1,0
246675545449582_1000437563406706,114,0,20,113,1,0,0,0,0,0,1,0
246675545449582_998054330311696,182,10,0,179,3,0,0,0,0,0,1,0
246675545449582_997947913655671,178,14,1,173,3,2,0,0,0,0,1,0
246675545449582_997144537069342,166,0,0,162,3,1,0,0,0,0,1,0
246675545449582_996678037115992,143,5,0,139,3,1,0,0,0,0,1,0
246675545449582_996124013838061,170,3,17,169,1,0,0,0,0,0,1,0
246675545449582_994814710635658,196,5,0,192,3,1,0,0,0,0,1,0
246675545449582_993390200778109,103,0,0,101,2,0,0,0,0,0,1,0
246675545449582_993383944112068,114,11,0,102,11,0,1,0,0,0,0,0
246675545449582_993245180792611,136,6,0,131,2,1,2,0,0,0,1,0
246675545449582_993199927463803,53,3,1,52,1,0,0,0,0,0,0,1
246675545449582_993172597466536,63,0,3,62,1,0,0,0,0,0,0,1
246675545449582_992564564194006,150,14,0,141,9,0,0,0,0,0,0,0
246675545449582_992071914243271,154,8,0,153,1,0,0,0,0,0,0,1
246675545449582_991877347596061,114,21,0,111,3,0,0,0,0,0,1,0
246675545449582_991234830993646,139,4,0,135,4,0,0,0,0,0,1,0
246675545449582_991234470993682,96,1,0,94,2,0,0,0,0,0,1,0
246675545449582_989938657789930,177,15,0,174,3,0,0,0,0,0,1,0
246675545449582_989420001175129,320,6,60,318,2,0,0,0,0,0,1,0
246675545449582_989291211188008,336,154,111,328,4,3,1,0,0,0,1,0
246675545449582_988189727964823,54,2,4,54,0,0,0,0,0,0,1,0
246675545449582_988176427966153,74,1,0,74,0,0,0,0,0,0,0,1
246675545449582_988175121299617,79,2,0,78,0,1,0,0,0,0,1,0
246675545449582_986300324820430,50,10,0,50,0,0,0,0,0,0,0,1
246675545449582_986066644843798,183,13,0,180,3,0,0,0,0,0,1,0
246675545449582_985015751615554,73,12,0,72,1,0,0,0,0,0,1,0
246675545449582_984932664957196,103,15,0,101,2,0,0,0,0,0,1,0
246675545449582_984793924971070,90,2,0,90,0,0,0,0,0,0,1,0
246675545449582_984202325030230,124,13,2,122,0,2,0,0,0,0,1,0
246675545449582_982800611837068,90,14,0,90,0,0,0,0,0,0,0,1
246675545449582_982394481877681,303,11,0,297,4,2,0,0,0,0,1,0
246675545449582_981737658610030,309,10,0,300,2,0,7,0,0,0,1,0
246675545449582_981134415337021,220,52,1,193,25,0,1,1,0,0,0,0
246675545449582_981054135345049,126,0,1,125,1,0,0,0,0,0,1,0
246675545449582_979885158795280,928,53,0,906,16,5,0,1,0,0,1,0
246675545449582_979654548818341,391,136,0,343,43,4,1,0,0,0,0,0
246675545449582_979183585532104,150,2,1,146,4,0,0,0,0,0,0,1
246675545449582_979181678865628,223,1,1,219,4,0,0,0,0,0,1,0
246675545449582_979104498873346,174,2,0,166,8,0,0,0,0,0,1,0
246675545449582_979064858877310,0,0,1,0,0,0,0,0,0,0,1,0
246675545449582_976274922489637,102,1,1,101,1,0,0,0,0,0,1,0
246675545449582_975136719270124,344,20,0,341,2,1,0,0,0,0,1,0
246675545449582_973802862736843,135,26,0,123,9,0,2,1,0,0,0,0
246675545449582_973108142806315,334,13,1,332,2,0,0,0,0,0,1,0
246675545449582_972067906243672,49,3,0,49,0,0,0,0,0,0,1,0
246675545449582_971170689666727,404,17,0,402,2,0,0,0,0,0,1,0
246675545449582_971110809672715,185,5,0,181,4,0,0,0,0,0,1,0
246675545449582_971092796341183,354,184,1,306,44,0,3,0,1,0,0,0
246675545449582_969996279784168,78,16,0,78,0,0,0,0,0,0,0,1
246675545449582_963634230420373,139,18,0,139,0,0,0,0,0,0,1,0
246675545449582_962945223822607,367,11,3,346,0,21,0,0,0,0,1,0
246675545449582_962108210572975,177,1,0,177,0,0,0,0,0,0,1,0
246675545449582_961729627277500,378,5,0,377,1,0,0,0,0,0,1,0
246675545449582_961567853960344,57,19,0,57,0,0,0,0,0,0,0,1
246675545449582_961040807346382,921,35,0,891,14,15,1,0,0,0,1,0
246675545449582_959755374141592,0,0,1,0,0,0,0,0,0,0,1,0
246675545449582_959225170861279,348,9,0,346,2,0,0,0,0,0,1,0
246675545449582_957391724377957,370,10,0,365,5,0,0,0,0,0,1,0
246675545449582_956083191175477,72,3,27,72,0,0,0,0,0,0,1,0
246675545449582_955687557881707,27,9,0,27,0,0,0,0,0,1,0,0
246675545449582_955534984563631,59,16,1,59,0,0,0,0,0,0,0,1
246675545449582_953357591448037,113,1,32,113,0,0,0,0,0,0,0,1
246675545449582_952756208174842,116,24,0,116,0,0,0,0,0,0,1,0
246675545449582_952565928193870,21,10,0,21,0,0,0,0,0,0,1,0
246675545449582_952563678194095,19,8,0,19,0,0,0,0,0,0,1,0
246675545449582_952512418199221,230,62,8,207,19,3,1,0,0,0,0,0
246675545449582_951985511585245,1542,18,1260,1520,12,6,0,4,0,0,1,0
246675545449582_951909468259516,48,14,0,48,0,0,0,0,0,0,1,0
246675545449582_951902744926855,69,15,2,68,1,0,0,0,0,0,1,0
246675545449582_951083135008816,96,18,1,96,0,0,0,0,0,0,1,0
